date,ahr999,价格,拟合价格,200日定投成本,日期
1525799099.0,2.0938,9199.0,4202.57,9616.49,2018-05-09 01:04:59
1525885498.0,2.1705,9387.0,4209.77,9643.14,2018-05-10 01:04:58
1525971898.0,2.154,9371.0,4216.98,9667.31,2018-05-11 01:04:58
1526058299.0,1.8432,8684.0,4224.19,9685.36,2018-05-12 01:04:59
1526144698.0,1.7239,8412.0,4231.42,9700.56,2018-05-13 01:04:58
1526231098.0,1.8534,8738.0,4238.66,9718.91,2018-05-14 01:04:58
1526317499.0,1.8766,8809.0,4245.9,9738.65,2018-05-15 01:04:59
1526403899.0,1.7894,8618.0,4253.16,9758.48,2018-05-16 01:04:59
1526490299.0,1.658,8311.0,4260.43,9778.2,2018-05-17 01:04:59
1526573067.0,1.6707,8357.0,4267.71,9794.82,2018-05-18 00:04:27
1526659469.0,1.5808,8143.0,4275.0,9811.52,2018-05-19 00:04:29
1526745868.0,1.646,8324.0,4282.3,9829.83,2018-05-20 00:04:28
1526832239.0,1.7132,8507.0,4289.6,9847.34,2018-05-21 00:03:59
1526918668.0,1.6723,8419.0,4296.92,9863.47,2018-05-22 00:04:28
1527005069.0,1.6138,8283.0,4304.25,9876.53,2018-05-23 00:04:29
1527091467.0,1.3923,7703.0,4311.59,9884.1,2018-05-24 00:04:27
1527177839.0,1.3461,7582.0,4318.94,9887.9,2018-05-25 00:03:59
1527264239.0,1.3245,7528.0,4326.31,9889.4,2018-05-26 00:03:59
1527350670.0,1.3347,7564.0,4333.68,9890.79,2018-05-27 00:04:30
1527437068.0,1.271,7387.0,4341.06,9889.89,2018-05-28 00:04:28
1527523468.0,1.2316,7278.0,4348.45,9890.43,2018-05-29 00:04:28
1527609869.0,1.2903,7457.0,4355.85,9893.18,2018-05-30 00:04:29
1527701366.0,1.2492,7343.0,4363.27,9892.25,2018-05-31 01:29:26
1527786296.0,1.326,7573.0,4370.69,9894.9,2018-06-01 01:04:56
1527872696.0,1.2865,7467.0,4378.12,9898.86,2018-06-02 01:04:56
1527959096.0,1.3391,7628.0,4385.57,9907.22,2018-06-03 01:04:56
1528045496.0,1.3664,7716.0,4393.02,9918.26,2018-06-04 01:04:56
1528131896.0,1.2939,7518.0,4400.49,9925.88,2018-06-05 01:04:56
1528218296.0,1.3139,7585.0,4407.96,9932.95,2018-06-06 01:04:56
1528304696.0,1.2983,7547.0,4415.45,9935.15,2018-06-07 01:04:56
1528391096.0,1.3553,7718.0,4422.95,9936.68,2018-06-08 01:04:56
1528477496.0,1.3326,7659.0,4430.45,9935.16,2018-06-09 01:04:56
1528563896.0,1.311,7603.0,4437.97,9934.82,2018-06-10 01:04:56
1528650296.0,1.1886,7244.0,4445.5,9931.07,2018-06-11 01:04:56
1528736696.0,1.0377,6771.0,4453.04,9921.32,2018-06-12 01:04:56
1528823096.0,1.0452,6798.0,4460.59,9911.72,2018-06-13 01:04:56
1528909496.0,0.9002,6310.0,4468.15,9898.74,2018-06-14 01:04:56
1528995896.0,0.9777,6578.0,4475.72,9888.0,2018-06-15 01:04:56
1529082296.0,0.9869,6611.0,4483.3,9877.25,2018-06-16 01:04:56
1529168696.0,0.9712,6559.0,4490.9,9863.34,2018-06-17 01:04:56
1529255096.0,0.9801,6589.0,4498.5,9846.2,2018-06-18 01:04:56
1529341496.0,1.0045,6670.0,4506.11,9828.03,2018-06-19 01:04:56
1529427896.0,1.0285,6748.0,4513.74,9808.32,2018-06-20 01:04:56
1529514296.0,1.0296,6749.0,4521.37,9783.74,2018-06-21 01:04:56
1529600666.0,1.0217,6723.0,4529.02,9766.94,2018-06-22 01:04:26
1529687096.0,0.8671,6190.0,4536.67,9740.0,2018-06-23 01:04:56
1529773496.0,0.8511,6129.0,4544.34,9711.64,2018-06-24 01:04:56
1529859896.0,0.8661,6178.0,4552.02,9680.47,2018-06-25 01:04:56
1529946296.0,0.9021,6301.0,4559.71,9651.89,2018-06-26 01:04:56
1530032696.0,0.8728,6193.0,4567.41,9620.74,2018-06-27 01:04:56
1530119096.0,0.8585,6136.0,4575.12,9585.23,2018-06-28 01:04:56
1530205496.0,0.8556,6116.0,4582.84,9538.73,2018-06-29 01:04:56
1530291897.0,0.7972,5894.0,4590.57,9492.0,2018-06-30 01:04:57
1530378297.0,0.9285,6352.0,4598.31,9450.12,2018-07-01 01:04:57
1530464696.0,0.9226,6322.0,4606.06,9404.52,2018-07-02 01:04:56
1530551097.0,0.9896,6537.0,4613.83,9358.91,2018-07-03 01:04:57
1530637496.0,1.0074,6586.0,4621.6,9315.56,2018-07-04 01:04:56
1530723896.0,1.035,6666.0,4629.39,9273.41,2018-07-05 01:04:56
1530810296.0,1.0176,6599.0,4637.19,9227.56,2018-07-06 01:04:56
1530896697.0,1.0137,6574.0,4644.99,9178.01,2018-07-07 01:04:57
1530983096.0,1.0192,6580.0,4652.81,9129.9,2018-07-08 01:04:56
1531069496.0,1.0755,6748.0,4660.64,9084.0,2018-07-09 01:04:56
1531155896.0,1.0684,6716.0,4668.48,9042.5,2018-07-10 01:04:56
1531242296.0,0.9621,6364.0,4676.33,9001.2,2018-07-11 01:04:56
1531328397.0,0.9651,6368.0,4684.19,8969.32,2018-07-12 00:59:57
1531415022.0,0.9196,6207.0,4692.07,8928.77,2018-07-13 01:03:42
1531501382.0,0.9388,6265.0,4699.95,8894.65,2018-07-14 01:03:02
1531587866.0,0.9435,6273.0,4707.85,8858.69,2018-07-15 01:04:26
1531674266.0,0.9838,6396.0,4715.75,8816.98,2018-07-16 01:04:26
1531760666.0,1.0617,6636.0,4723.67,8780.55,2018-07-17 01:04:26
1531847066.0,1.105,6763.0,4731.6,8747.4,2018-07-18 01:04:26
1531933466.0,1.3372,7433.0,4739.54,8717.05,2018-07-19 01:04:26
1532019866.0,1.3196,7378.0,4747.49,8688.5,2018-07-20 01:04:26
1532106267.0,1.3296,7401.0,4755.45,8662.89,2018-07-21 01:04:27
1532192666.0,1.328,7391.0,4763.42,8635.36,2018-07-22 01:04:26
1532279066.0,1.3726,7507.0,4771.4,8604.55,2018-07-23 01:04:26
1532365466.0,1.4592,7734.0,4779.4,8576.14,2018-07-24 01:04:26
1532451866.0,1.6372,8184.0,4787.4,8545.22,2018-07-25 01:04:26
1532538266.0,1.6358,8172.0,4795.42,8513.02,2018-07-26 01:04:26
1532624666.0,1.6496,8199.0,4803.45,8483.65,2018-07-27 01:04:26
1532711066.0,1.6458,8182.0,4811.49,8453.66,2018-07-28 01:04:26
1532797466.0,1.6438,8169.0,4819.54,8423.23,2018-07-29 01:04:26
1532883866.0,1.6389,8150.0,4827.6,8394.97,2018-07-30 01:04:26
1532970266.0,1.6284,8118.0,4835.67,8368.81,2018-07-31 01:04:26
1533056666.0,1.5138,7821.0,4843.75,8341.84,2018-08-01 01:04:26
1533143066.0,1.4184,7563.0,4851.85,8311.27,2018-08-02 01:04:26
1533229467.0,1.4251,7575.0,4859.95,8284.55,2018-08-03 01:04:27
1533315866.0,1.3978,7495.0,4868.07,8255.38,2018-08-04 01:04:26
1533402266.0,1.2255,7014.0,4876.2,8232.37,2018-08-05 01:04:26
1533488666.0,1.2272,7018.0,4884.34,8216.22,2018-08-06 01:04:26
1533575066.0,1.2048,6950.0,4892.49,8193.97,2018-08-07 01:04:26
1533661421.0,1.2674,7125.0,4900.65,8172.96,2018-08-08 01:03:41
1533747867.0,0.992,6297.0,4908.83,8142.77,2018-08-09 01:04:27
1533834266.0,1.0437,6455.0,4917.01,8118.86,2018-08-10 01:04:26
1533920666.0,1.0283,6404.0,4925.21,8097.42,2018-08-11 01:04:26
1534007066.0,0.9448,6134.0,4933.41,8072.16,2018-08-12 01:04:26
1534093466.0,1.0051,6323.0,4941.63,8049.08,2018-08-13 01:04:26
1534179867.0,0.993,6281.0,4949.86,8026.04,2018-08-14 01:04:27
1534266267.0,0.9177,6034.0,4958.1,8001.42,2018-08-15 01:04:27
1534352666.0,1.0876,6565.0,4966.36,7978.82,2018-08-16 01:04:26
1534439066.0,1.0309,6387.0,4974.62,7954.44,2018-08-17 01:04:26
1534525467.0,1.0768,6524.0,4982.9,7932.16,2018-08-18 01:04:27
1534611867.0,1.0165,6336.0,4991.18,7911.83,2018-08-19 01:04:27
1534698266.0,1.0339,6388.0,4999.48,7893.85,2018-08-20 01:04:26
1534784666.0,1.0558,6455.0,5007.79,7880.44,2018-08-21 01:04:26
1534871066.0,1.0502,6438.0,5016.11,7867.28,2018-08-22 01:04:26
1534957466.0,1.0488,6433.0,5024.44,7852.92,2018-08-23 01:04:26
1535043866.0,1.056,6456.0,5032.79,7842.21,2018-08-24 01:04:26
1535130266.0,1.0888,6559.0,5041.14,7837.71,2018-08-25 01:04:26
1535216666.0,1.1382,6711.0,5049.51,7835.76,2018-08-26 01:04:26
1535303066.0,1.1189,6656.0,5057.89,7828.04,2018-08-27 01:04:26
1535389466.0,1.1483,6745.0,5066.28,7819.83,2018-08-28 01:04:26
1535475867.0,1.2426,7019.0,5074.68,7812.38,2018-08-29 01:04:27
1535562266.0,1.2403,7015.0,5083.1,7804.9,2018-08-30 01:04:26
1535648622.0,1.1874,6866.0,5091.52,7797.03,2018-08-31 01:03:42
1535735066.0,1.2258,6978.0,5099.96,7788.35,2018-09-01 01:04:26
1535821466.0,1.2947,7174.0,5108.4,7781.21,2018-09-02 01:04:26
1535907866.0,1.3283,7268.0,5116.86,7771.55,2018-09-03 01:04:26
1535994266.0,1.322,7251.0,5125.33,7759.33,2018-09-04 01:04:26
1536080666.0,1.3646,7367.0,5133.82,7746.81,2018-09-05 01:04:26
1536167067.0,1.2034,6916.0,5142.31,7729.25,2018-09-06 01:04:27
1536253466.0,1.0424,6434.0,5150.82,7709.24,2018-09-07 01:04:26
1536339866.0,1.0481,6448.0,5159.34,7688.14,2018-09-08 01:04:26
1536426266.0,1.0327,6396.0,5167.86,7664.65,2018-09-09 01:04:26
1536512666.0,1.0282,6379.0,5176.41,7644.78,2018-09-10 01:04:26
1536599066.0,0.9913,6261.0,5184.96,7626.56,2018-09-11 01:04:26
1536685467.0,0.9896,6253.0,5193.52,7607.5,2018-09-12 01:04:27
1536771821.0,0.9972,6275.0,5202.1,7589.99,2018-09-13 01:03:41
1536858266.0,1.0726,6507.0,5210.69,7575.7,2018-09-14 01:04:26
1536944666.0,1.0693,6495.0,5219.29,7558.34,2018-09-15 01:04:26
1537031067.0,1.0877,6548.0,5227.9,7539.78,2018-09-16 01:04:27
1537117466.0,1.071,6495.0,5236.52,7521.61,2018-09-17 01:04:26
1537203867.0,1.002,6279.0,5245.16,7501.41,2018-09-18 01:04:27
1537290266.0,1.0226,6340.0,5253.8,7481.03,2018-09-19 01:04:26
1537376666.0,1.0198,6327.0,5262.46,7458.65,2018-09-20 01:04:26
1537463067.0,1.0532,6426.0,5271.13,7438.02,2018-09-21 01:04:27
1537549466.0,1.1499,6711.0,5279.81,7417.84,2018-09-22 01:04:26
1537635866.0,1.1389,6676.0,5288.51,7399.27,2018-09-23 01:04:26
1537722266.0,1.1466,6697.0,5297.21,7384.05,2018-09-24 01:04:26
1537808666.0,1.1175,6611.0,5305.93,7370.75,2018-09-25 01:04:26
1537895066.0,1.0463,6397.0,5314.66,7358.84,2018-09-26 01:04:26
1537981466.0,1.0908,6531.0,5323.4,7345.28,2018-09-27 01:04:26
1538067867.0,1.0823,6505.0,5332.16,7332.31,2018-09-28 01:04:27
1538154266.0,1.1328,6655.0,5340.92,7319.87,2018-09-29 01:04:26
1538240621.0,1.1021,6564.0,5349.7,7307.19,2018-09-30 01:03:41
1538327066.0,1.1185,6614.0,5358.49,7298.38,2018-10-01 01:04:26
1538413466.0,1.1091,6588.0,5367.29,7290.63,2018-10-02 01:04:26
1538499866.0,1.0967,6552.0,5376.1,7280.93,2018-10-03 01:04:26
1538586266.0,1.0816,6509.0,5384.93,7273.58,2018-10-04 01:04:26
1538672667.0,1.1029,6576.0,5393.77,7269.27,2018-10-05 01:04:27
1538759067.0,1.1031,6578.0,5402.61,7260.22,2018-10-06 01:04:27
1538845466.0,1.108,6593.0,5411.48,7249.51,2018-10-07 01:04:26
1538931866.0,1.1015,6574.0,5420.35,7238.3,2018-10-08 01:04:26
1539018221.0,1.1254,6646.0,5429.23,7228.76,2018-10-09 01:03:41
1539104666.0,1.1163,6620.0,5438.13,7219.04,2018-10-10 01:04:26
1539191067.0,1.1017,6577.0,5447.04,7207.99,2018-10-11 01:04:27
1539277466.0,1.0111,6301.0,5455.96,7196.88,2018-10-12 01:04:26
1539363867.0,1.0158,6317.0,5464.9,7187.84,2018-10-13 01:04:27
1539450266.0,1.0161,6319.0,5473.84,7178.77,2018-10-14 01:04:26
1539536666.0,1.0352,6380.0,5482.8,7171.03,2018-10-15 01:04:26
1539623066.0,1.1716,6791.0,5491.77,7167.36,2018-10-16 01:04:26
1539709467.0,1.1123,6622.0,5500.75,7166.67,2018-10-17 01:04:27
1539795866.0,1.1183,6644.0,5509.75,7163.85,2018-10-18 01:04:26
1539882266.0,1.1096,6623.0,5518.75,7162.62,2018-10-19 01:04:26
1539968667.0,1.0708,6510.0,5527.77,7159.82,2018-10-20 01:04:27
1540055067.0,1.072,6517.0,5536.8,7155.16,2018-10-21 01:04:27
1540141467.0,1.0817,6551.0,5545.85,7153.22,2018-10-22 01:04:27
1540227867.0,1.067,6511.0,5554.9,7151.83,2018-10-23 01:04:27
1540314266.0,1.0605,6496.0,5563.97,7151.14,2018-10-24 01:04:26
1540400667.0,1.0631,6508.0,5573.05,7148.33,2018-10-25 01:04:27
1540487066.0,1.0527,6480.0,5582.14,7145.58,2018-10-26 01:04:26
1540573467.0,1.0502,6477.0,5591.25,7144.02,2018-10-27 01:04:27
1540659867.0,1.0449,6465.0,5600.36,7141.98,2018-10-28 01:04:27
1540746266.0,1.0381,6448.0,5609.49,7139.47,2018-10-29 01:04:26
1540832667.0,1.0029,6340.0,5618.64,7132.63,2018-10-30 01:04:27
1540919067.0,0.9965,6321.0,5627.79,7123.91,2018-10-31 01:04:27
1541005466.0,1.0046,6348.0,5636.96,7115.87,2018-11-01 01:04:26
1541091867.0,1.0036,6346.0,5646.13,7106.51,2018-11-02 01:04:27
1541178267.0,1.0177,6392.0,5655.33,7098.64,2018-11-03 01:04:27
1541264666.0,1.0036,6349.0,5664.53,7089.96,2018-11-04 01:04:26
1541351067.0,1.0251,6418.0,5673.74,7081.64,2018-11-05 01:04:27
1541437466.0,1.0251,6419.0,5682.97,7072.63,2018-11-06 01:04:26
1541523867.0,1.0312,6439.0,5692.21,7062.72,2018-11-07 01:04:27
1541610266.0,1.0598,6528.0,5701.47,7052.23,2018-11-08 01:04:26
1541696666.0,1.0414,6471.0,5710.73,7040.81,2018-11-09 01:04:26
1541783066.0,1.0225,6412.0,5720.01,7029.17,2018-11-10 01:04:26
1541869466.0,1.0291,6432.0,5729.3,7016.02,2018-11-11 01:04:26
1541955867.0,1.0085,6367.0,5738.6,7003.98,2018-11-12 01:04:27
1542042266.0,1.0238,6415.0,5747.92,6992.55,2018-11-13 01:04:26
1542128666.0,1.0285,6429.0,5757.25,6979.69,2018-11-14 01:04:26
1542215067.0,0.8522,5850.0,5766.59,6963.43,2018-11-15 01:04:27
1542301466.0,0.7987,5661.0,5775.94,6946.26,2018-11-16 01:04:26
1542387866.0,0.7929,5638.0,5785.31,6928.83,2018-11-17 01:04:26
1542474266.0,0.789,5622.0,5794.69,6912.52,2018-11-18 01:04:26
1542560667.0,0.795,5641.0,5804.08,6895.84,2018-11-19 01:04:27
1542647067.0,0.6628,5147.0,5813.48,6874.46,2018-11-20 01:04:27
1542733467.0,0.5749,4789.0,5822.9,6850.23,2018-11-21 01:04:27
1542819867.0,0.5259,4575.0,5832.32,6823.63,2018-11-22 01:04:27
1542906267.0,0.5178,4535.0,5841.77,6797.97,2018-11-23 01:04:27
1542992667.0,0.4677,4305.0,5851.22,6771.48,2018-11-24 01:04:27
1543079066.0,0.4722,4321.0,5860.69,6745.94,2018-11-25 01:04:26
1543165467.0,0.3734,3837.0,5870.17,6715.83,2018-11-26 01:04:27
1543251867.0,0.3849,3890.0,5879.66,6686.37,2018-11-27 01:04:27
1543338266.0,0.3637,3777.0,5889.16,6658.6,2018-11-28 01:04:26
1543424667.0,0.4449,4173.0,5898.68,6635.3,2018-11-29 01:04:27
1543511067.0,0.4832,4345.0,5908.21,6612.16,2018-11-30 01:04:27
1543597467.0,0.4249,4070.0,5917.75,6586.68,2018-12-01 01:04:27
1543683866.0,0.469,4272.0,5927.31,6563.61,2018-12-02 01:04:26
1543770266.0,0.4454,4159.0,5936.88,6540.93,2018-12-03 01:04:26
1543856666.0,0.3897,3886.0,5946.46,6515.94,2018-12-04 01:04:26
1543943066.0,0.4094,3979.0,5956.06,6492.65,2018-12-05 01:04:26
1544029467.0,0.3728,3793.0,5965.66,6467.18,2018-12-06 01:04:27
1544115866.0,0.3447,3642.0,5975.28,6439.81,2018-12-07 01:04:26
1544227203.0,0.3039,3415.0,5984.92,6410.82,2018-12-08 08:00:03
1544313603.0,0.3096,3442.0,5994.56,6382.73,2018-12-09 08:00:03
1544400003.0,0.3336,3569.0,6004.22,6358.23,2018-12-10 08:00:03
1544486403.0,0.3128,3452.0,6013.89,6333.26,2018-12-11 08:00:03
1544572803.0,0.3028,3392.0,6023.58,6308.07,2018-12-12 08:00:03
1544659203.0,0.3172,3468.0,6033.27,6283.52,2018-12-13 08:00:03
1544745603.0,0.2907,3316.0,6042.98,6258.41,2018-12-14 08:00:03
1544832003.0,0.2804,3253.0,6052.71,6233.26,2018-12-15 08:00:03
1544918403.0,0.2763,3225.0,6062.44,6207.19,2018-12-16 08:00:03
1545004803.0,0.2805,3245.0,6072.19,6181.89,2018-12-17 08:00:03
1545091203.0,0.33,3516.0,6081.95,6158.22,2018-12-18 08:00:03
1545177603.0,0.3591,3664.0,6091.73,6136.34,2018-12-19 08:00:03
1545264002.0,0.3649,3690.0,6101.52,6114.1,2018-12-20 08:00:02
1545350403.0,0.4462,4077.0,6111.32,6094.63,2018-12-21 08:00:03
1545436803.0,0.3986,3850.0,6121.13,6074.27,2018-12-22 08:00:03
1545523202.0,0.4226,3961.0,6130.96,6054.57,2018-12-23 08:00:02
1545609603.0,0.4199,3945.0,6140.8,6034.97,2018-12-24 08:00:03
1545696003.0,0.4389,4030.0,6150.65,6015.39,2018-12-25 08:00:03
1545782402.0,0.3846,3769.0,6160.52,5994.1,2018-12-26 08:00:02
1545868803.0,0.3907,3795.0,6170.4,5973.31,2018-12-27 08:00:03
1545955203.0,0.3515,3596.0,6180.29,5952.43,2018-12-28 08:00:03
1546041603.0,0.4065,3865.0,6190.2,5935.77,2018-12-29 08:00:03
1546128003.0,0.3789,3729.0,6200.12,5917.97,2018-12-30 08:00:03
1546300803.0,0.3759,3715.0,6219.99,5902.32,2019-01-01 08:00:03
1546387203.0,0.3954,3808.0,6229.95,5886.21,2019-01-02 08:00:03
1546473603.0,0.4092,3872.0,6239.92,5870.48,2019-01-03 08:00:03
1546560003.0,0.3911,3783.0,6249.91,5854.35,2019-01-04 08:00:03
1546646403.0,0.3957,3803.0,6259.91,5838.29,2019-01-05 08:00:03
1546732803.0,0.3941,3793.0,6269.92,5821.83,2019-01-06 08:00:03
1546819203.0,0.4403,4007.0,6279.94,5806.68,2019-01-07 08:00:03
1546905603.0,0.4368,3989.0,6289.98,5791.43,2019-01-08 08:00:03
1546992003.0,0.435,3979.0,6300.03,5776.27,2019-01-09 08:00:03
1547078403.0,0.4366,3985.0,6310.1,5763.56,2019-01-10 08:00:03
1547164803.0,0.3604,3619.0,6320.18,5748.4,2019-01-11 08:00:03
1547251203.0,0.3622,3626.0,6330.27,5733.1,2019-01-12 08:00:03
1547337603.0,0.3587,3606.0,6340.37,5717.13,2019-01-13 08:00:03
1547424003.0,0.3406,3512.0,6350.49,5700.93,2019-01-14 08:00:03
1547510404.0,0.3673,3645.0,6360.62,5686.11,2019-01-15 08:00:04
1547596803.0,0.3537,3575.0,6370.77,5670.86,2019-01-16 08:00:03
1547683203.0,0.3604,3607.0,6380.92,5656.96,2019-01-17 08:00:03
1547769603.0,0.3646,3626.0,6391.1,5641.12,2019-01-18 08:00:03
1547856003.0,0.3607,3604.0,6401.28,5625.29,2019-01-19 08:00:03
1547942403.0,0.3759,3677.0,6411.48,5609.13,2019-01-20 08:00:03
1548028803.0,0.3497,3544.0,6421.69,5591.78,2019-01-21 08:00:03
1548115203.0,0.3483,3534.0,6431.92,5574.06,2019-01-22 08:00:03
1548201602.0,0.3568,3574.0,6442.16,5557.0,2019-01-23 08:00:02
1548288003.0,0.3535,3555.0,6452.41,5539.94,2019-01-24 08:00:03
1548374403.0,0.357,3570.0,6462.67,5523.03,2019-01-25 08:00:03
1548460803.0,0.3566,3565.0,6472.95,5505.44,2019-01-26 08:00:03
1548547203.0,0.3573,3566.0,6483.25,5488.04,2019-01-27 08:00:03
1548633603.0,0.3546,3550.0,6493.55,5472.05,2019-01-28 08:00:03
1548720003.0,0.3321,3433.0,6503.87,5455.17,2019-01-29 08:00:03
1548806403.0,0.328,3409.0,6514.21,5438.85,2019-01-30 08:00:03
1548892803.0,0.3371,3454.0,6524.56,5422.68,2019-01-31 08:00:03
1548979203.0,0.3316,3423.0,6534.92,5406.28,2019-02-01 08:00:03
1549065603.0,0.3375,3451.0,6545.29,5389.63,2019-02-02 08:00:03
1549152003.0,0.345,3486.0,6555.68,5372.31,2019-02-03 08:00:03
1549238402.0,0.3373,3444.0,6566.08,5354.21,2019-02-04 08:00:02
1549324803.0,0.3389,3448.0,6576.5,5333.69,2019-02-05 08:00:03
1549411203.0,0.341,3455.0,6586.93,5313.49,2019-02-06 08:00:03
1549497603.0,0.3304,3397.0,6597.37,5292.84,2019-02-07 08:00:03
1549584003.0,0.3294,3388.0,6607.83,5272.24,2019-02-08 08:00:03
1549670403.0,0.3813,3641.0,6618.3,5253.2,2019-02-09 08:00:03
1549756803.0,0.3827,3644.0,6628.78,5233.47,2019-02-10 08:00:03
1549843203.0,0.3866,3658.0,6639.28,5212.44,2019-02-11 08:00:03
1549929603.0,0.3787,3616.0,6649.79,5191.24,2019-02-12 08:00:03
1550016003.0,0.3803,3619.0,6660.32,5170.05,2019-02-13 08:00:03
1550102403.0,0.3775,3601.0,6670.86,5148.88,2019-02-14 08:00:03
1550188802.0,0.3751,3585.0,6681.41,5127.72,2019-02-15 08:00:02
1550275202.0,0.3785,3597.0,6691.98,5106.79,2019-02-16 08:00:02
1550361603.0,0.3824,3611.0,6702.56,5086.15,2019-02-17 08:00:03
1550448002.0,0.3927,3655.0,6713.15,5066.84,2019-02-18 08:00:02
1550534404.0,0.4449,3887.0,6723.76,5050.01,2019-02-19 08:00:04
1550620803.0,0.4503,3907.0,6734.38,5033.32,2019-02-20 08:00:03
1550707205.0,0.4638,3962.0,6745.02,5017.3,2019-02-21 08:00:05
1550793602.0,0.4576,3933.0,6755.67,5002.81,2019-02-22 08:00:02
1550880003.0,0.465,3962.0,6766.33,4988.53,2019-02-23 08:00:03
1550966403.0,0.5026,4117.0,6777.01,4975.48,2019-02-24 08:00:03
1551052803.0,0.4188,3755.0,6787.7,4959.57,2019-02-25 08:00:03
1551139203.0,0.4377,3837.0,6798.41,4947.3,2019-02-26 08:00:03
1551225603.0,0.4343,3820.0,6809.13,4934.34,2019-02-27 08:00:03
1551312003.0,0.4347,3820.0,6819.86,4921.61,2019-02-28 08:00:03
1551398403.0,0.4339,3815.0,6830.61,4909.94,2019-03-01 08:00:03
1551484803.0,0.4375,3829.0,6841.37,4897.64,2019-03-02 08:00:03
1551571203.0,0.4359,3820.0,6852.15,4885.48,2019-03-03 08:00:03
1551657603.0,0.4321,3802.0,6862.94,4874.21,2019-03-04 08:00:03
1551744003.0,0.4133,3716.0,6873.74,4860.36,2019-03-05 08:00:03
1551830403.0,0.4443,3851.0,6884.56,4848.08,2019-03-06 08:00:03
1551916802.0,0.4471,3861.0,6895.4,4835.38,2019-03-07 08:00:02
1552003203.0,0.4491,3868.0,6906.24,4823.47,2019-03-08 08:00:03
1552089603.0,0.4486,3864.0,6917.1,4811.36,2019-03-09 08:00:03
1552176003.0,0.4656,3935.0,6927.98,4799.46,2019-03-10 08:00:03
1552262403.0,0.4609,3913.0,6938.87,4787.53,2019-03-11 08:00:03
1552348803.0,0.4512,3870.0,6949.77,4775.38,2019-03-12 08:00:03
1552435203.0,0.4563,3890.0,6960.69,4763.3,2019-03-13 08:00:03
1552521603.0,0.4524,3871.0,6971.62,4750.76,2019-03-14 08:00:03
1552608003.0,0.4534,3873.0,6982.57,4737.72,2019-03-15 08:00:03
1552694403.0,0.4654,3922.0,6993.53,4725.21,2019-03-16 08:00:03
1552780803.0,0.4846,4000.0,7004.5,4712.88,2019-03-17 08:00:03
1552867203.0,0.4814,3984.0,7015.49,4699.55,2019-03-18 08:00:03
1552953603.0,0.482,3984.0,7026.49,4686.27,2019-03-19 08:00:03
1553040003.0,0.4893,4012.0,7037.51,4673.7,2019-03-20 08:00:03
1553126403.0,0.497,4041.0,7048.54,4660.95,2019-03-21 08:00:03
1553212803.0,0.4837,3984.0,7059.59,4647.27,2019-03-22 08:00:03
1553299203.0,0.4869,3994.0,7070.65,4633.38,2019-03-23 08:00:03
1553472004.0,0.4868,3994.0,7092.81,4619.58,2019-03-25 08:00:04
1553558404.0,0.4737,3937.0,7103.91,4605.13,2019-03-26 08:00:04
1553644803.0,0.4763,3945.0,7115.03,4592.22,2019-03-27 08:00:03
1553731203.0,0.4979,4032.0,7126.16,4581.5,2019-03-28 08:00:03
1553817603.0,0.4956,4021.0,7137.31,4570.7,2019-03-29 08:00:03
1553904003.0,0.5158,4101.0,7148.47,4560.55,2019-03-30 08:00:03
1553990403.0,0.5184,4110.0,7159.65,4550.54,2019-03-31 08:00:03
1554076803.0,0.5174,4105.0,7170.84,4540.95,2019-04-01 08:00:03
1554163203.0,0.5286,4148.0,7182.04,4531.64,2019-04-02 08:00:03
1554249603.0,0.7281,4869.0,7193.26,4525.89,2019-04-03 08:00:03
1554336003.0,0.7552,4959.0,7204.49,4519.75,2019-04-04 08:00:03
1554422403.0,0.7363,4897.0,7215.74,4513.37,2019-04-05 08:00:03
1554508803.0,0.7745,5023.0,7227.0,4507.39,2019-04-06 08:00:03
1554595203.0,0.7845,5056.0,7238.28,4501.75,2019-04-07 08:00:03
1554681603.0,0.8239,5183.0,7249.57,4497.44,2019-04-08 08:00:03
1554768003.0,0.8477,5259.0,7260.88,4493.23,2019-04-09 08:00:03
1554854403.0,0.821,5177.0,7272.2,4488.73,2019-04-10 08:00:03
1554940803.0,0.8664,5320.0,7283.54,4484.49,2019-04-11 08:00:03
1555027203.0,0.7785,5043.0,7294.89,4478.09,2019-04-12 08:00:03
1555113603.0,0.7839,5061.0,7306.25,4471.89,2019-04-13 08:00:03
1555200003.0,0.7862,5069.0,7317.63,4465.67,2019-04-14 08:00:03
1555286403.0,0.8082,5140.0,7329.03,4460.05,2019-04-15 08:00:03
1555372804.0,0.7795,5049.0,7340.43,4454.78,2019-04-16 08:00:04
1555459203.0,0.8208,5182.0,7351.86,4449.63,2019-04-17 08:00:03
1555545603.0,0.8236,5192.0,7363.3,4444.62,2019-04-18 08:00:03
1555632003.0,0.8478,5268.56,7374.75,4439.43,2019-04-19 08:00:03
1555718403.0,0.8473,5268.19,7386.22,4434.55,2019-04-20 08:00:03
1555804803.0,0.8584,5303.85,7397.7,4429.66,2019-04-21 08:00:03
1555891203.0,0.8477,5271.83,7409.2,4424.72,2019-04-22 08:00:03
1555977603.0,0.8769,5363.42,7420.71,4420.3,2019-04-23 08:00:03
1556064003.0,0.9277,5518.5,7432.24,4416.65,2019-04-24 08:00:03
1556150403.0,0.8964,5426.19,7443.78,4412.41,2019-04-25 08:00:03
